date,number_unique_users,weekly citywide penetration rate,no_real_movements,jl_simple_means_over_user_means,graph_modularity,rel_tweets_in_residential_areas,mean_rog
2020-08-21,0.3809491755339091,0.3809491857118404,0.6405217145029679,0.6820228917917951,0.47285098573675743,0.4031747277612107,0.5535044275344816
2020-08-22,0.29450123039379417,0.2945012629126632,0.4426445919359315,0.38131219650305703,0.6644698911377247,0.6780292705774973,0.5951488364827409
2020-08-23,0.22497886858303626,0.22497888245813175,0.3337598349562878,0.3217533312907742,0.7703580051521126,0.7239162462340749,0.5222094767897473
2020-08-24,0.3829089440426446,0.38290894419535415,0.6471403754086748,0.5827357949899893,0.4770985074931457,0.37875651678664596,0.4619230282628238
2020-08-25,0.3345026618768788,0.33450266816138213,0.39667184441650316,0.776113767237541,0.4755061917073374,0.4486461582357569,0.5782631276730212
2020-08-26,0.24102170401019762,0.24102171701499167,0.26720930692982925,0.5790977507633795,0.3797018763094137,0.46910984591593263,0.4613061091290472
2020-08-27,0.33180499792094126,0.33180498160670874,0.5297504176930725,0.7389583342329923,0.39854107338941464,0.3980457741317826,0.580522532703372
2020-08-28,0.3809491755339091,0.3809491857118404,0.6405217145029679,0.6820228917917951,0.47285098573675743,0.4031747277612107,0.561477727360546
2020-08-29,0.2697621352274354,0.2697621582044417,0.3982140957611913,0.806758237165932,0.45839190596369567,0.6506450790691045,0.867423483568287
2020-08-30,0.19574082657923259,0.19574085442686975,0.3041867627453014,0.8551413544815823,0.6231221166225077,0.7456175535337111,0.8615412428835995
2020-08-31,0.3829089440426446,0.38290894419535415,0.6471403754086748,0.5827357949899893,0.4770985074931457,0.37875651678664596,0.4698960889269636
2020-09-01,0.3345026618768788,0.33450266816138213,0.39667184441650316,0.776113767237541,0.4755061917073374,0.4486461582357569,0.5862361086165196
2020-09-02,0.30041376677732257,0.30041377215041976,0.4457737246141771,0.839344337588676,0.3879542442781696,0.35070726454289863,0.6309529653263762
2020-09-03,0.3986152105302622,0.3986152435332256,0.6838250517858875,0.6278902409788254,0.4313715014128107,0.3566226243765374,0.5194961093992242
2020-09-04,0.40679852216412976,0.40679851740510375,0.7472283266874917,0.6785452232092843,0.3860624946124762,0.3148011098363644,0.5672900240014934
2020-09-05,0.04352219821269112,0.04352223176495729,0.3982140957611913,0.806758237165932,0.7099050275733194,0.7097265240597885,0.8753961456292191
2020-09-06,0.09422481782673602,0.09422485899933294,0.3041867627453014,0.8551413544815823,0.5979167033511408,0.703425917052589,0.8695138252238899
2020-09-07,0.3891819074171274,0.38918190777923023,0.596222088220401,0.7160128494192705,0.4425308208924097,0.3112457271460972,0.5606647920623539
2020-09-08,0.37653969638925433,0.3765397291239351,0.6165899735542149,0.6622451086335998,0.4191602218025066,0.33073223057730894,0.5234694812699714
2020-09-09,0.3964628734637119,0.39646286707882317,0.6787741450756511,0.5790977507633795,0.4534670042925535,0.38724754230367536,0.47725135353026926
2020-09-10,0.37865795052521795,0.3786579518246929,0.6351676258758635,0.6276572500492446,0.4610387151018173,0.34994622265576436,0.5261847704973889
2020-09-11,0.43602463514222806,0.4360246433707018,0.8050333902785146,0.709708252126325,0.35598923915805,0.2908656636981347,0.5923440223035276
2020-09-12,0.35718144388927137,0.3571814505559157,0.66089832449626,0.6834527405774847,0.47200611204371895,0.5214650206520803,0.8033501690421161
2020-09-13,0.2726847465252452,0.27268477655079176,0.46042209231427966,0.7744493084106682,0.6233020639307904,0.5748102422439236,0.8228018550628855
2020-09-14,0.42317366616451146,0.42317368983412373,0.7285958096802782,0.7266349067953015,0.4056117377655769,0.3219774956895824,0.5695413277063621
2020-09-15,0.4089474509376214,0.4089474439854005,0.7116394339843607,0.6315253753143041,0.4431214158235789,0.31520979582589165,0.5055242188898463
2020-09-16,0.42778679081942184,0.42778680399005536,0.6787741450756511,0.5790977507633795,0.4121062625170812,0.29642359347411584,0.47725135353026926
2020-09-17,0.43335679375055386,0.43335679822704054,0.7648325083496669,0.6669992712743854,0.39747830720849636,0.31515028682024687,0.5506253604108517
2020-09-18,0.4444184088724685,0.4444184170609155,0.8044399456520828,0.6810556381501681,0.3548057109373063,0.31706118999404403,0.5745440525009473
2020-09-19,0.35840416902406935,0.35840420093469744,0.6408858012542704,0.6712543818115196,0.46181776046274486,0.4349095231124791,0.7957721370640635
2020-09-20,0.25807509832925474,0.25807513469314736,0.3661799984496951,0.49113183151829987,0.7297270614923425,0.6424460705984436,0.6467954853152929
2020-09-21,0.420857731031145,0.42085773184922065,0.6764785529414015,0.7255704206621991,0.4565846737825274,0.24998026253310582,0.5688800328367045
2020-09-22,0.3809500276071738,0.3809500481803667,0.5581320705395431,0.5991203866035488,0.5685540785594191,0.3496354217085687,0.48539314729792765
2020-09-23,0.42234119058493125,0.42234117771457236,0.7071888509589911,0.5839899894157398,0.44482671683602903,0.2879548549300761,0.4802905769552521
2020-09-24,0.43339428497419924,0.43339428685898684,0.7625129234018521,0.5949310189271041,0.3909425777474948,0.2909999949539335,0.5058541321355285
2020-09-25,0.4487520534965678,0.4487520339164023,0.8113562516715274,0.6929125843559618,0.34335925167429127,0.3523780678854115,0.5819099871426929
2020-09-26,0.36871255138001785,0.36871253975764273,0.6634761258082474,0.6461658042525177,0.46680011134837573,0.5725123155083318,0.7801862670512345
2020-09-27,0.28056812836994977,0.28056814136710106,0.47884471414827695,0.7067118446687861,0.6092979365864836,0.6746349665360959,0.7807210587393191
2020-09-28,0.4065693144559342,0.40656933076869683,0.701250042364933,0.7403702149496705,0.4132453619281031,0.3597923363262198,0.5780741639382182
2020-09-29,0.41320270482137134,0.4132026912007912,0.7321714100291303,0.6496516794869764,0.41074733970101407,0.3313635269699877,0.5167848902901804
2020-09-30,0.4257026196140449,0.42570262004713777,0.773418412185799,0.6898757838037324,0.3840556516546065,0.2666785215008394,0.5460704029233454
2020-10-01,0.4316356057559253,0.4316355985379205,0.7762030885965681,0.6897389853724065,0.3706045992179474,0.2628543034144766,0.5647520378465624
2020-10-02,0.4541763518994417,0.45417638596823495,0.8763888567306889,0.7338981281510158,0.2814718152169668,0.2732160537477146,0.6073715889231541
2020-10-03,0.3821062910273277,0.382106273486815,0.6883576801667349,0.612279899294162,0.42112573604702375,0.47129822438867025,0.7591352000847833
2020-10-04,0.2679046155104601,0.2679046309902538,0.3928103436878263,0.5691003723822492,0.6774648396812611,0.5973846097808292,0.695232172075775
2020-10-05,0.4305475081969448,0.43054750824505533,0.7503447079403461,0.6497159088302982,0.3799736750444974,0.26877447375930463,0.5217566525366384
2020-10-06,0.4290879066945692,0.4290879240089333,0.7674554429962628,0.6515666633861326,0.38555356507716965,0.24822559292008556,0.5179745428227152
2020-10-07,0.44092576056059607,0.44092576451653837,0.7912517839411904,0.6228186477685425,0.36261396795719214,0.2382235936189072,0.5044122488078036
2020-10-08,0.4436898862311777,0.44368991864564394,0.7941369617178721,0.6607369452235908,0.35648376653135305,0.2301713813764295,0.5467349925332319
2020-10-09,0.4566141335096557,0.4566141245090612,0.8416930671506839,0.7397250061256202,0.3066547129312525,0.30007706866811223,0.6109914418866306
2020-10-10,0.38156096413794044,0.38156096338654355,0.6785285123549567,0.7134558250730831,0.4406068833689538,0.48479431018095953,0.8219890974278377
2020-10-11,0.26666229269057473,0.2666623313248743,0.4720077689737015,0.5729593780452041,0.6171949626516333,0.5836653430665433,0.6976295162137303
2020-10-12,0.31133478981056706,0.3113348086144966,0.5115121881815091,0.7556829810808281,0.5659255157028039,0.46298297270292954,0.5875869709017421
2020-10-13,0.44590272049951946,0.44590272539479353,0.7623100750689835,0.7609786645066366,0.36075019001819225,0.26966426705503144,0.5859449673150495
2020-10-14,0.4394670111314851,0.43946704274894266,0.7825217554417547,0.668179605832604,0.37393590963506024,0.1573582155043527,0.5325920053931243
2020-10-15,0.4382102030661004,0.43821019611441814,0.7576037924081369,0.664307581280431,0.375903691378639,0.16333826007332783,0.5489531918620699
2020-10-16,0.44214081703601205,0.44214081017648466,0.7835074741808803,0.7943356534417972,0.3512488197933117,0.23760367086521256,0.6449174175202745
2020-10-17,0.3789186849442062,0.3789187048091647,0.66893323252996,0.6349226685350039,0.4493285350691225,0.537456443506309,0.7732016516127712
2020-10-18,0.27399353105977464,0.2739935437906034,0.4299693395332106,0.6461590495213003,0.6176863190692177,0.6201657601449927,0.7431036203166719
2020-10-19,0.3801678243502089,0.3801678467248533,0.5665418033669803,0.7212036139732504,0.5507959825160225,0.4760867900499396,0.5661672253887833
2020-10-20,0.44647872202643474,0.4464787393746034,0.7983806696444601,0.6853043365873787,0.3554214786510182,0.2097550035394305,0.5389335231474218
2020-10-21,0.4485134729824609,0.448513475122009,0.7789374304334243,0.632548292516912,0.3697287422760219,0.23066592613032144,0.5104566321664961
2020-10-22,0.4472038363746668,0.4472038454136714,0.7642687611218436,0.6962218801809852,0.3299401568025199,0.15013080063016898,0.5687794307017636
2020-10-23,0.4605183332083626,0.4605183470342208,0.8339422138957652,0.7389305283010905,0.3055379164992769,0.23163730794328505,0.6104978855105825
2020-10-24,0.3751141778174655,0.3751141836456533,0.6447367317224256,0.6995492232706961,0.472552366739346,0.5031481370447216,0.8133498466670265
2020-10-25,0.2865769490323856,0.2865769595903023,0.4397372669467282,0.6117850302621307,0.6545243213897907,0.756246086259617,0.7217493205153475
2020-10-26,0.44324169569396255,0.44324172250144145,0.7329177039783441,0.6945185654254982,0.3903237099374098,0.31209408002739203,0.5495895734618064
